attempt_id,participant_code,input_mode,role_label,status,quality_status,device_class,event_count,paired_key_count,hold_mean_ms,down_down_mean_ms,up_down_mean_ms,raw_text_length,paste_count,fixed_prompt_match
eb5c9b33-7c7f-4fbd-9886-c9bb47b85c9c,P001,fixed,genuine,submitted,usable,desktop,917.0,157,109.97006369358415,95.03312101922218,-14.02356687833549,54.0,0,1.0
d60e4012-fde9-4422-8798-b038385cddbb,P001,fixed,genuine,submitted,usable,desktop,635.0,108,120.64074074090631,84.78055555538998,-34.875000000275946,44.0,0,1.0
8fe1db6c-e174-4fff-ae88-21b12f560ad2,P001,fixed,genuine,submitted,usable,desktop,836.0,142,113.44225352246997,109.1485915492538,-3.5852112690327873,53.0,0,1.0
2bd5d51b-3dab-4f23-b677-457230665211,P001,fixed,genuine,submitted,usable,desktop,2318.0,416,119.40649038366973,161.24278846153845,42.11875000094565,176.0,0,1.0
328be900-5138-4ffa-9b04-a494febfa306,P001,fixed,genuine,submitted,low_quality,desktop,2804.0,490,115.82285714289364,125.18020408165698,9.598163265293959,197.0,0,0.0
636aa20f-cdce-43aa-8586-cd1cbcdd771e,P001,free,genuine,submitted,usable,desktop,4212.0,732,115.06475409902022,165.17049180329496,50.247677594993284,240.0,0,
7d2f8995-389e-42cb-9a72-25b8d7cb6b20,P001,free,genuine,submitted,usable,desktop,4086.0,689,113.32946298949432,239.02278664729764,125.85689404970157,241.0,0,
b6ff9ec1-7763-41c2-956c-8ef64017f828,M001,fixed,genuine,submitted,usable,desktop,846.0,146,151.06643835485798,129.11712328783454,-21.213013697160434,54.0,0,1.0
669569e3-374d-45ed-aac1-5b881f82eccb,M001,fixed,genuine,submitted,usable,desktop,631.0,106,146.9962264175685,113.54905660309882,-32.34905660714743,44.0,0,1.0
604805e1-d15c-4286-9af8-efc4b7e8acbe,M001,fixed,genuine,submitted,usable,desktop,764.0,128,147.57187499850988,108.25937500037253,-38.11640624795109,53.0,0,1.0
fb85bc68-e20d-4876-a690-97dd7704cf17,P001,free,genuine,submitted,usable,desktop,2342.0,402,111.22587064605447,164.66517412936807,53.71293532410961,146.0,0,
a0922f95-3798-48b2-b068-ff3bcdc4433a,M001,fixed,genuine,submitted,low_quality,desktop,2267.0,407,150.33022112752647,196.67714987691556,46.81228501497967,180.0,0,0.0
09b35504-d51b-457f-a28d-6e7dcde662be,M001,fixed,genuine,submitted,low_quality,desktop,2772.0,488,152.06045081942784,155.48709016403214,3.816393442818376,198.0,0,0.0
539493b3-39a1-420c-b6be-36edc41963f8,A001,fixed,genuine,submitted,usable,desktop,838.0,141,113.20496453862664,104.50921985824057,-8.162411347137276,54.0,0,1.0
993d0bed-ba6f-4341-813c-94e524a31cab,A001,fixed,genuine,submitted,usable,desktop,670.0,112,111.13214285911194,96.94642857142857,-13.522321430434074,44.0,0,1.0
7d7ad7af-ba89-4551-9afd-81112ff04c01,M001,free,genuine,submitted,usable,desktop,1987.0,354,2237.470056499128,214.67881355918735,-2022.307062148711,97.0,0,
9a16ae63-070c-4ee8-a4a2-3261851d210a,A001,fixed,genuine,submitted,usable,desktop,777.0,130,108.08153846057562,94.81307692321447,-12.696923075960232,53.0,0,1.0
067b91cd-e0a3-4156-8c62-4e2294cc410b,A001,fixed,genuine,submitted,usable,desktop,2236.0,400,135.26625000029802,144.2140000000596,9.11924999974668,176.0,0,1.0
c2c61e58-62d4-4fa3-a109-5526ee9a498f,M001,free,genuine,submitted,usable,desktop,1568.0,268,156.92425373685893,239.68171641808837,83.43395521836494,90.0,0,
1e47552f-2db1-43af-9dce-fcb9f4fb5582,A001,fixed,genuine,submitted,low_quality,desktop,2807.0,488,118.21782786863261,118.49467213115976,0.4514344264371473,197.0,0,0.0
2ea3a747-6059-4d9d-aa05-fbf3646f75f8,A001,free,genuine,submitted,usable,desktop,2332.0,428,113.17149532662931,231.46401869157486,118.61635514070218,99.0,0,
4090e424-3e35-4af3-8c99-2a2b86bd5489,M001,free,genuine,submitted,low_quality,desktop,1222.0,206,153.65291262020185,313.9131067962322,161.09902912725522,73.0,0,
08e8fffb-753b-4680-adc0-5ca19131456b,A001,free,genuine,submitted,usable,desktop,2131.0,374,114.04171122977121,119.33983957217657,5.501069518891885,121.0,0,
07c67473-bcfe-4d77-af96-298f0da5458c,A001,free,genuine,submitted,usable,desktop,1552.0,269,115.49442379171077,145.38996282530096,30.17249070645265,82.0,0,
9ffea7df-c9be-4400-9d44-163441913337,M001_1,fixed,genuine,submitted,usable,mobile,638.0,139,16.776978417266186,180.59712230215834,163.98561151079136,54.0,0,1.0
bd93a2ce-1a3f-4166-8443-44cece9446fb,M001_1,fixed,genuine,submitted,low_quality,mobile,474.0,102,21.813725490196365,182.73529411764707,161.08823529411737,43.0,0,0.0
54a6b0fb-b7e2-40c8-a490-46f3eea51a7e,M001_1,fixed,genuine,submitted,low_quality,mobile,633.0,138,18.5,186.2536231884059,167.83333333333334,52.0,0,0.0
ed27ed48-caac-40f4-8ded-401b3c495705,M001_1,fixed,genuine,submitted,usable,mobile,1770.0,398,62.67839195979889,289.7035175879397,227.07286432160814,176.0,0,1.0
8803d5f2-a5ab-4031-a57f-1ab593a42dbf,M001_1,fixed,genuine,submitted,low_quality,mobile,2044.0,456,36.73464912280733,245.05701754385964,208.3815789473681,197.0,0,0.0
27cd0d13-8c83-4433-8413-3dca47b7fd62,A001_1,fixed,genuine,submitted,usable,mobile,522.0,124,3.845967741262528,120.50806451612904,116.6790322586894,54.0,0,1.0
875aecd2-3379-4618-9cd5-1e2f339c3afc,M001_1,free,genuine,submitted,usable,mobile,1231.0,272,27.113970588235937,257.86764705882354,230.7941176470582,82.0,0,
cfc5e96c-9a2e-426a-bbeb-38559a9af346,A001_1,fixed,genuine,submitted,usable,mobile,534.0,127,3.835433070467213,139.9448818897638,136.12440944914744,44.0,0,1.0
3169c77f-e6c8-4749-b8c4-b5ee5e44594c,A001_1,fixed,genuine,submitted,usable,mobile,527.0,125,3.8823999998569487,183.72720000004767,179.86160000014306,53.0,0,1.0
63b0f298-c409-42ce-9450-f0a8592bd56b,A001_1,fixed,genuine,submitted,low_quality,mobile,1630.0,385,3.8555844158708275,196.69506493504946,192.84571428542787,176.0,0,0.0
55ecc753-632f-479d-b07b-e5af7025b191,M001_1,free,genuine,submitted,usable,mobile,934.0,201,18.601990049750086,246.39800995024905,227.87562189054842,89.0,0,
1778249560274-0.19964821182028913,TEST,fixed,genuine,in_progress,,desktop,,0,0,0,0,0,0,
32cd2b3c-91f6-4c80-a3f2-b6d35163eaf2,M001_1,free,genuine,submitted,low_quality,mobile,651.0,143,19.79020979020979,218.25174825174824,198.56643356643357,58.0,0,
0bf5c7bf-77b7-4cbf-aed5-5c0c3260b600,A001_1,fixed,genuine,submitted,low_quality,mobile,1886.0,443,3.7979683974257443,169.16952595938812,165.37810383733725,196.0,0,0.0
b3de7d73-055a-4003-b764-95f691678e4a,A001_1,free,genuine,submitted,low_quality,mobile,1088.0,262,3.5557251909875687,484.34274809164856,480.79236641207723,79.0,0,
e57657ee-9b1f-4d1f-b285-753d72f83f8a,A001_1,free,genuine,submitted,usable,mobile,1433.0,340,3.755588235793745,164.25705882354694,160.5076470583239,130.0,0,
ff4bfb36-2e2a-4b29-81c2-c497589e8682,A001_1,free,genuine,submitted,usable,mobile,1113.0,265,3.578113207558416,133.00603773582657,129.43396226415095,107.0,0,
79279849-0ae9-49a4-8b01-d69e4b39b1ba,A003,fixed,genuine,submitted,usable,desktop,769.0,135,229.54370370794226,112.92814814779493,-116.37851852311029,55.0,0,1.0
1b328e98-f097-4cdb-b795-bed08feb8632,A003,fixed,genuine,submitted,usable,desktop,642.0,113,386.91150444587777,107.0592920337103,-278.87433630597275,44.0,0,1.0
1d94c5f2-a4f9-4814-9f08-c75415a6bb18,A003,fixed,genuine,submitted,usable,desktop,805.0,142,496.0514084503684,106.12112675922018,-389.1718309865871,53.0,0,1.0
c97b499a-d6c5-446f-8487-edc9e3e36898,A003,fixed,genuine,submitted,low_quality,desktop,2266.0,443,850.169751710332,180.9498871330752,-669.0600451642719,177.0,0,0.0
a9c1370a-b7c7-498e-bbbc-2e8f1933d75b,A003,fixed,genuine,submitted,low_quality,desktop,3052.0,588,928.3608843517952,168.41003401344327,-759.8437074812091,196.0,0,0.0
922e7a6e-633a-4a40-bd64-ece27bb3f914,A003,free,genuine,submitted,usable,desktop,1397.0,254,669.564960649633,139.68740157536635,-529.4377952954901,92.0,0,
a1d69dd9-cdc1-45af-8a98-c19ff99393f4,A003,free,genuine,submitted,usable,desktop,2450.0,455,1484.4956043997963,144.7876923079019,-1339.390329674312,135.0,0,
aca0ae72-61dc-4e5b-80fc-b4c641923e9e,A003,free,genuine,submitted,low_quality,desktop,1619.0,297,2340.8397306320244,134.84276094340314,-2205.701010093143,65.0,0,
6ae951e8-7d3b-4d17-a5ea-cac81d137003,A004,fixed,genuine,submitted,usable,desktop,811.0,136,129.39485294678633,142.3926470586482,13.745588229859576,54.0,0,1.0
14401f8f-d393-4166-a237-82bf10376f30,A004,fixed,genuine,submitted,usable,desktop,631.0,106,126.09339622506556,96.47169811320755,-28.877358489441423,44.0,0,1.0
fcecaa92-be1e-4b90-899a-82d056d35f48,A004,fixed,genuine,submitted,usable,desktop,808.0,135,114.17925925872945,102.00888888835907,-11.576296295943084,53.0,0,1.0
46afab88-0dc2-43e3-a35b-adb5517cc4f3,A004,fixed,genuine,submitted,usable,desktop,2146.0,376,133.45079787107224,147.7752659574468,14.57898936309713,176.0,0,1.0
53440805-403b-43b7-9aa8-a8508a7b8615,A004,fixed,genuine,submitted,usable,desktop,3029.0,536,117.71361940254026,131.64570895504596,14.100000000266887,198.0,0,1.0
1b923e4b-7a4f-4e59-a091-0056760a23c3,A004,free,genuine,submitted,low_quality,desktop,1310.0,227,116.81189426714103,218.64933920746859,102.070925116539,71.0,0,
715b74df-6170-46a1-8426-78d2e1fb223c,A004,free,genuine,submitted,low_quality,desktop,1216.0,211,117.98767772726538,309.6706161137441,192.1791469169454,63.0,0,
155e4ada-b340-49f3-8ca3-02691cd287d8,A004,free,genuine,submitted,usable,desktop,1266.0,216,108.53796296318372,167.28101851873927,59.23333333322295,81.0,0,
9acc0964-1f84-4326-8dfd-908353fd1331,A005,fixed,genuine,submitted,usable,desktop,860.0,155,285.65032258063195,89.86064516128671,-195.33161290321618,54.0,0,1.0
b9bf1a28-3f1a-42b0-b3ac-7447756abee6,A005,fixed,genuine,submitted,usable,desktop,632.0,111,300.060360360211,100.18648648648816,-199.1612612611136,44.0,0,1.0
e3175d04-7bba-41c9-a15d-1d15fad08146,A005,fixed,genuine,submitted,usable,desktop,756.0,134,203.0194029849815,94.62537313432696,-107.79776119393533,53.0,0,1.0
df9732e5-41a1-4bb6-9f3f-f8c7b29ef3b6,A005,fixed,genuine,submitted,usable,desktop,2248.0,428,820.931542056123,141.1039719626168,-679.6612149533211,176.0,0,1.0
26a06e80-5e0f-4931-b977-f506e67d16d5,A005,fixed,genuine,submitted,low_quality,desktop,2837.0,532,881.8759398495838,114.69154135338415,-767.03402255635,197.0,0,0.0
11c23c63-d8df-4376-b19e-2846c46945ea,A005,free,genuine,submitted,usable,desktop,2016.0,368,615.7513586955788,104.69510869565167,-510.8608695651435,125.0,0,
8f79d2cb-28ad-4074-8ded-f64b5da5c20c,A005,free,genuine,submitted,usable,desktop,2541.0,464,677.5702586207811,119.17198275862029,-558.174353448369,154.0,0,
47b75058-b9a4-41d5-9fbd-380d1727fed0,A005,free,genuine,submitted,usable,desktop,1938.0,355,586.2721126759976,108.8222535211278,-477.1797183097983,116.0,0,
c26d8841-b4ec-40d2-bed4-227b3b80848d,A006,fixed,genuine,submitted,usable,desktop,844.0,159,157.65471697603382,127.87547169841311,-29.450314460310548,54.0,0,1.0
8b987fd6-a925-48f2-b75f-0c7258a08ee2,A006,fixed,genuine,submitted,usable,desktop,590.0,109,77.20550456615763,95.93027523023272,19.359633047646337,44.0,0,1.0
