attempt_id,backspace_count,chars_per_second,composition_ratio,down_down_mean_ms,down_down_std_ms,down_up_mean_ms,hold_mean_ms,hold_std_ms,keyup_coverage,repeat_count,text_length,timing_coverage,up_down_mean_ms,up_down_std_ms,up_up_mean_ms
023c6439-62e5-450a-b892-4b44ef1d90f9,35.0,0.9276166603981978,0.2649769585253456,221.62910052913207,305.1453522140275,331.8928571433302,110.47500000047056,33.29170643370886,1.0,0.0,92.0,1.0,110.98015872984335,306.2639927960732,221.24391534404148
067b91cd-e0a3-4156-8c62-4e2294cc410b,12.0,3.0473974187149246,0.2450805008944543,144.57543859655098,160.03349476541396,279.9065162910704,135.26625000029802,226.76584803717483,1.0,0.0,176.0,1.0,25.79696969680413,157.16390350972813,161.19797979814535
07c67473-bcfe-4d77-af96-298f0da5458c,14.0,2.092669531752114,0.2673969072164948,145.93246268658942,383.61858957553505,261.3876865670752,115.49442379171076,23.79233902860803,1.0,0.0,82.0,1.0,30.285074626999116,386.68668552481387,145.74029850748494
08e8fffb-753b-4680-adc0-5ca19131456b,24.0,2.706390212261513,0.2595025809479118,119.65978552277222,112.43046485931757,233.70804289526657,114.0417112297712,27.30900956618573,1.0,0.0,121.0,1.0,5.515817694545751,116.07664030858304,119.56407506704012
09b35504-d51b-457f-a28d-6e7dcde662be,4.0,2.6029376386105314,0.262987012987013,155.806365503178,185.77869311131823,307.9030800820376,152.06045081942784,40.012400912509946,1.0,0.0,198.0,1.0,3.8242299796619457,188.95834147787676,155.92094455852157
0bf5c7bf-77b7-4cbf-aed5-5c0c3260b600,3.0,2.6152511842017483,0.26033934252386,169.55226244345914,173.39627529635987,173.3504524888361,3.797968397425744,1.065854368308009,1.0,0.0,196.0,0.704135737009544,165.75226244330406,173.35474889829604,169.55045248868103
0d0edd20-276f-4654-a6ec-2ce25c0a1ecd,50.0,1.0892494992590904,0.2353515625,188.5095744685924,530.316440322522,204.8259656608361,15.806183364599752,97.89543453040666,0.9311023622047244,0.0,139.0,0.9311023622047244,173.42150538044592,534.3206105022502,208.9852248391962
0d34131a-8934-400c-a62d-e947692bef0d,9.0,2.480588957736251,0.2728857890148213,148.8322997416059,351.33960942820323,238.61576227397111,89.73762886604467,21.04847073177433,1.0,0.0,143.0,1.0,58.990697674357,354.26054028705676,148.7741602067222
110f4147-c303-4661-b8a3-3ce8a9fc0e7d,6.0,0.7457622062629112,0.3030973451327434,416.06704545454573,605.9534351430982,532.624137931037,113.63400000000306,70.22187744977649,0.9915966386554622,4.0,120.0,0.9915966386554622,306.80862068965155,615.6644041106317,433.2765714285702
11c23c63-d8df-4376-b19e-2846c46945ea,13.0,3.238367137568411,0.2976190476190476,104.98038147138914,72.53525232861458,722.1272479563302,615.7513586955788,1449.672790253899,0.9608355091383812,0.0,125.0,0.9608355091383812,-12.05468749992142,118.15063945247768,436.520588235305
14401f8f-d393-4166-a237-82bf10376f30,0.0,4.2698133897565045,0.2836767036450079,97.3904761904762,52.95178133395494,223.74095237936297,126.09339622506556,30.399494994339346,1.0,0.0,44.0,1.0,-29.152380951245625,64.75484919331095,97.19809523764113
155e4ada-b340-49f3-8ca3-02691cd287d8,6.0,2.2351856859797756,0.2693522906793049,168.05906976766366,266.1056927647292,276.6502325584722,108.53796296318372,30.068718265110952,1.0,0.0,81.0,1.0,59.508837209191434,272.9842732785465,168.1
1631a324-0892-4e9e-968d-e8784c3c2c44,16.0,2.734107997265893,0.0,126.57142857142856,142.75617066536395,258.3571428571427,131.8740157480314,45.93576345494552,0.9921875,0.0,44.0,0.5953125,-5.198412698412627,162.11425619288534,126.58730158730155
1b134a1e-1f56-4894-94c3-062e56814aee,4.0,3.4492009351272035,0.2783018867924528,110.527659574299,105.51317023621836,228.8851063830633,118.41901408450704,31.8166887134165,1.0,0.0,54.0,1.0,-8.224822695373643,114.45877027865085,110.13262411339063
1b328e98-f097-4cdb-b795-bed08feb8632,1.0,3.6041349257619824,0.3099688473520249,108.01517856972558,78.65335137111167,497.59375002128735,386.91150444587777,868.7881620941882,0.9416666666666668,0.0,44.0,0.9416666666666668,-12.750980414596258,132.62752706421873,278.8179245265025
1b923e4b-7a4f-4e59-a091-0056760a23c3,5.0,1.4289624524993505,0.2748091603053435,219.616814159714,385.5624204588614,336.40398229487175,116.81189426714104,31.425315832588804,1.0,0.0,71.0,1.0,102.5225663781166,392.86369945478543,219.30973451327435
1cb49d99-746b-41cf-9622-da69130d0b2c,16.0,2.5895395746073095,0.2877801879971077,142.29494382022472,132.658170428666,391.2230337041147,248.5785046688864,619.749883747608,0.9944237918215614,1.0,197.0,0.9944237918215614,25.653984068399406,196.81991853598976,254.33359528758905
1d94c5f2-a4f9-4814-9f08-c75415a6bb18,2.0,3.492149253174203,0.3080745341614906,106.8737588638955,71.55434145033337,605.5921985798693,496.0514084503684,1285.6236378758651,0.9466666666666668,0.0,53.0,0.9466666666666668,-9.56428571352883,102.39658699833784,308.2370370335049
1e47552f-2db1-43af-9dce-fcb9f4fb5582,8.0,3.40179518084807,0.2614891343070894,118.7379876796837,110.49398477674326,236.9728952769871,118.2178278686326,32.20399421894048,1.0,0.0,197.0,1.0,0.4523613965119669,113.70914077380284,118.68726899381537
1ea337b5-48df-41e9-ac25-56133e072efb,0.0,1.3999883334305547,0.3214285714285714,648.7999999956651,460.37638160161583,654.8818181753159,6.308333327372869,2.9409347350507344,1.0,0.0,12.0,0.7285714285714285,642.3727272748947,460.810033994286,648.4545454545455
1f3d8f9a-8f84-4da2-8e56-39f0aa1ddab8,0.0,4.400896786514989,0.0,105.73451327433628,53.98541554919969,248.3185840707964,143.5263157894736,41.29275254499728,1.0,0.0,53.0,0.6,-38.221238938053034,60.97870432180365,104.36283185840708
21a8c10e-5b1a-416a-9369-7b730c1364f3,0.0,1.2427634917542258,0.3214285714285714,784.3454545465382,608.0581182879421,790.6454545530406,6.516666670640309,3.464783140051621,1.0,0.0,12.0,0.7285714285714285,778.1454545422034,609.2556283412205,784.4454545487057
21caf166-7ebe-4c5f-b496-55e9e869bbd2,3.0,1.9701573015080431,0.2598379629629629,163.05386473418434,278.25739738612185,170.0405797123333,6.991807231271124,3.189014329686648,1.0,0.0,133.0,0.7039351851851852,156.05241545646086,278.48140811998314,163.03913043460983
